geocode,minDist_subcenter,Distance2Center,wgt_center,build_vol_density
001,1.7098075540259856,0.5289175067140672,POINT (3448950.557538593 2746222.959148634),11674970.655920114
002,1.1962978804949231,1.152012159138054,POINT (3449318.832632395 2745689.6635668273),10935088.575644938
003,2.442617006314598,0.587785794659839,POINT (3448120.394910319 2746051.2326702042),8620948.883680988
004,2.206106680974242,0.5934053236503343,POINT (3448857.949908576 2746973.2882220033),7243567.836581691
005,1.6522023691995558,1.4279775604396967,POINT (3449833.164734119 2747011.655846073),7693899.318334168
006,0.9582921804210341,2.1036694824068065,POINT (3450603.1382358535 2746452.72577763),4242366.65500441
007,1.017198070565151,1.9011372211873927,POINT (3449630.75540527 2744971.6954010287),5885344.953509811
008,3.8012231211190284,2.2008103817017246,POINT (3446709.034476127 2745220.934392416),3299930.9641689803
009,3.1261588292637685,1.1615356617664896,POINT (3447424.5988334855 2746061.0496330853),4520163.434334844
010,3.091724880182554,0.8732735220702393,POINT (3447832.49292402 2747063.0638932358),4659260.997097546
011,2.9319980766256646,1.4255290553057867,POINT (3448805.125636176 2747892.49108926),4133755.5031804144
012,1.5097756998420107,2.637241199051607,POINT (3451109.5362541187 2746881.2632691665),2859908.9396607294
013,3.7781098232942583,1.6404504002270486,POINT (3446859.5844111936 2746510.686983021),3441226.1987853744
014,3.3877079498835903,3.5298312131416054,POINT (3445109.2511267434 2745518.9136267495),3440937.8927606987
015,2.8738393792171912,2.549858789087347,POINT (3446031.855390079 2747140.345241884),2270152.3628895218
016,2.676548456832102,2.3597645520769364,POINT (3447336.718584478 2748553.111075792),3711203.417607707
017,3.651910757188828,2.51083486485848,POINT (3448824.9798228336 2748989.71480964),3439077.8659240566
018,3.9864535733485154,4.155922921512291,POINT (3451521.631242325 2749353.320866106),4167699.970029152
019,3.74012990074788,4.374173139992974,POINT (3452201.538043171 2748830.6665942585),4444226.2621063925
020,3.005040353588699,4.357197137419134,POINT (3452740.1969194827 2747502.944155147),1052917.24696728
021,0.7464917720034298,6.069287464847344,POINT (3453617.632244608 2743237.1652600993),955864.7866033328
022,2.0945124882763726,4.317355948634219,POINT (3451967.115252115 2743927.321587186),1715033.7125208925
023,1.9844795179208767,3.497738254270318,POINT (3450335.1914330176 2743522.375896866),2633274.1886707894
024,3.002760603704199,2.7577511493325506,POINT (3448037.7849087296 2743781.2597382157),3057268.48869643
025,2.157405672515119,4.006596318885919,POINT (3444494.313670287 2746585.3878823947),1878816.056323957
026,1.9579222296946854,3.519513611507873,POINT (3445440.5489352606 2748239.7514891657),2040435.645916818
027,0.6669394173305652,4.359966141954001,POINT (3445746.0704635386 2749880.1149192285),3667497.3814986157
028,0.7082633693661456,4.623769039017615,POINT (3446208.0878649596 2750515.7662894437),1916089.9137554048
029,2.434316954243626,5.196436844913658,POINT (3447657.376248403 2751627.6642924845),1548823.9805434134
030,3.931171313600708,4.065040910482484,POINT (3449430.9362266227 2750457.0083833444),2333320.2463666983
031001,4.259099239479753,5.570377132458534,POINT (3452354.942060379 2750521.010210002),5014627.760459467
031005,2.814003592960503,8.18123639167338,POINT (3452915.2193733538 2753387.5588405184),1103058.9491529912
031008,3.3522683878027246,6.905476338353904,POINT (3453149.4000115185 2751605.749993141),1210514.037317701
031009,3.8895555082779705,6.332319714591966,POINT (3452614.9394499185 2751313.059971714),1664980.0087505777
031010,3.32503494165758,6.109208767890353,POINT (3453698.3420000933 2749709.310240493),3385064.851274157
032,2.2378946241207434,3.7879068941458165,POINT (3448230.938452037 2742721.661142496),2624814.2549447757
033,0.7476092276751491,8.51062650107373,POINT (3440001.021484326 2746054.8846993283),3565356.3213565713
034,0.5708502981787439,5.5605897805276765,POINT (3443157.8046571272 2748043.0838039126),5592379.174989451
035001,2.1657036823655367,7.152018756471706,POINT (3443979.8044466367 2752042.4908166165),993492.612551967
035003,2.8867821515416074,7.850176906584407,POINT (3443343.4370414196 2752419.048565341),869957.806396323
035008,1.293284205516393,6.276247957842644,POINT (3444549.3811814464 2751376.8739350955),3228974.308890769
